2,"SELECT    p.objid,p.ra,p.dec,   p.deVAB_g,p.deVAB_i, p.deVAB_r, p.deVAB_u, p.deVAB_z,   p.deVABErr_g, p.deVABErr_i, p.deVABErr_r, p.deVABErr_u, p.deVABErr_z,   s.plate,s.mjd,s.fiber FROM PhotoObj AS p   JOIN SpecObj s ON p.objid = s.BestObjid"
2019-02-14 06:05:00,2
