1,"SELECT p.run,p.rerun,p.camCol,p.field,p.obj into mydb.tab1 FROM PhotoObj AS p  JOIN dbo.fGetNearbyObjEq(#,#,#) AS b ON  b.objID = p.objID  WHERE  p.r < # AND ( p.type = #)"
2019-02-14 02:58:00,1
