18,"SELECT TOP #  p.run, p.rerun, p.camcol, p.field  FROM PhotoObjDR7 AS p  WHERE p.dr7objid=#"
2019-02-14 03:09:00,1
2019-02-14 03:59:00,1
2019-02-14 04:15:00,1
2019-02-14 04:18:00,1
2019-02-14 04:19:00,1
2019-02-14 06:22:00,1
2019-02-14 06:23:00,1
2019-02-14 08:54:00,1
2019-02-14 12:25:00,1
2019-02-14 13:21:00,1
2019-02-14 14:02:00,1
2019-02-14 14:32:00,1
2019-02-14 14:42:00,1
2019-02-14 14:55:00,1
2019-02-14 15:13:00,1
2019-02-14 16:19:00,1
2019-02-14 17:13:00,1
2019-02-14 22:24:00,1
