2,"SELECT p.objID,p.run,p.rerun,p.camcol,p.field,p.obj,p.rowc,p.rowcErr,p.colcErr,p.extinction_r,p.ra,p.petroR5#_r,f.airmass_r,f.kk_r,f.aa_r,f.aaErr_r into mydb.NGC4#p2 from PhotoObjAll as p,field as f where( p.objid = #) and f.fieldId=p.fieldID"
2019-02-14 06:32:00,2
