1,"SELECT TOP p.run,p.rerun,p.camCol,p.field,p.obj into tab2 FROM PhotoObj AS p  JOIN dbo.fGetNearbyObjEq(#,#,#) AS b ON  b.objID = p.objID  WHERE  p.r < # AND ( p.type = #)"
2019-02-14 02:50:00,1
