4,"select top # p.objid as name, p.ra, p.dec from galaxy p, specobj s, dbo.fgetNearByObjEq(#,#,#) n where p.objid=s.bestobjid and p.objid=n.objid and s.bestobjid=n.objid and s.z BETWEEN # AND #"
2019-11-28 16:52:00,1
2019-11-28 16:54:00,1
2019-11-28 16:55:00,1
2019-11-28 16:57:00,1
