2,"select   m.*, g.*   into mydb.SAGAN_GRGs_#_SDSSIV_line_DR1#    from   galspecline g, specobj s, mydb.SAGAN_GRGs_#_SDSSIV m    where   m.bestobjid = s.bestobjid   and s.specobjid = g.specobjid   and m.bestobjid != #"
2019-11-28 09:48:00,2
