21,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-11-28 02:06:00,1
2019-11-28 04:22:00,1
2019-11-28 05:12:00,1
2019-11-28 06:33:00,1
2019-11-28 06:57:00,1
2019-11-28 07:30:00,1
2019-11-28 07:52:00,1
2019-11-28 13:26:00,1
2019-11-28 14:06:00,1
2019-11-28 14:24:00,1
2019-11-28 14:35:00,2
2019-11-28 14:36:00,3
2019-11-28 14:37:00,1
2019-11-28 15:02:00,1
2019-11-28 16:56:00,1
2019-11-28 17:55:00,1
2019-11-28 20:03:00,1
2019-11-28 23:12:00,1
