21,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-11-28 02:46:00,1
2019-11-28 13:08:00,1
2019-11-28 13:10:00,1
2019-11-28 13:12:00,1
2019-11-28 13:14:00,1
2019-11-28 13:16:00,1
2019-11-28 13:18:00,1
2019-11-28 13:21:00,1
2019-11-28 13:25:00,1
2019-11-28 13:26:00,1
2019-11-28 13:27:00,1
2019-11-28 13:28:00,1
2019-11-28 13:30:00,1
2019-11-28 13:37:00,1
2019-11-28 13:41:00,1
2019-11-28 13:49:00,1
2019-11-28 13:52:00,1
2019-11-28 13:56:00,1
2019-11-28 20:49:00,1
2019-11-28 20:50:00,1
2019-11-28 20:52:00,1
