21,select * from galSpecIndx where specObjId=#
2019-11-28 03:40:00,1
2019-11-28 06:00:00,1
2019-11-28 07:07:00,1
2019-11-28 07:17:00,1
2019-11-28 07:23:00,1
2019-11-28 08:05:00,1
2019-11-28 08:40:00,1
2019-11-28 10:47:00,1
2019-11-28 12:46:00,1
2019-11-28 14:19:00,1
2019-11-28 14:24:00,1
2019-11-28 14:45:00,1
2019-11-28 16:03:00,1
2019-11-28 16:26:00,1
2019-11-28 17:33:00,1
2019-11-28 18:15:00,1
2019-11-28 19:22:00,1
2019-11-28 19:34:00,1
2019-11-28 22:22:00,1
2019-11-28 22:29:00,1
2019-11-28 23:59:00,1
