78,select * from SpecLine where specObjId=#
2019-11-28 00:10:00,1
2019-11-28 01:00:00,1
2019-11-28 01:25:00,1
2019-11-28 03:58:00,1
2019-11-28 04:02:00,1
2019-11-28 04:40:00,1
2019-11-28 04:49:00,1
2019-11-28 05:08:00,2
2019-11-28 05:12:00,1
2019-11-28 05:17:00,1
2019-11-28 05:20:00,1
2019-11-28 05:49:00,1
2019-11-28 06:06:00,1
2019-11-28 06:22:00,1
2019-11-28 06:24:00,1
2019-11-28 06:34:00,1
2019-11-28 06:51:00,1
2019-11-28 06:57:00,1
2019-11-28 07:12:00,1
2019-11-28 07:41:00,1
2019-11-28 07:43:00,1
2019-11-28 07:58:00,1
2019-11-28 08:19:00,1
2019-11-28 08:35:00,1
2019-11-28 08:42:00,1
2019-11-28 09:00:00,1
2019-11-28 09:02:00,2
2019-11-28 09:08:00,1
2019-11-28 09:11:00,1
2019-11-28 09:12:00,1
2019-11-28 09:30:00,1
2019-11-28 09:34:00,1
2019-11-28 09:42:00,1
2019-11-28 10:23:00,1
2019-11-28 11:06:00,1
2019-11-28 11:25:00,1
2019-11-28 11:26:00,1
2019-11-28 11:27:00,1
2019-11-28 11:55:00,1
2019-11-28 11:57:00,1
2019-11-28 11:59:00,1
2019-11-28 12:05:00,1
2019-11-28 12:29:00,1
2019-11-28 12:30:00,1
2019-11-28 12:48:00,1
2019-11-28 13:28:00,1
2019-11-28 14:01:00,1
2019-11-28 14:30:00,1
2019-11-28 14:47:00,1
2019-11-28 16:21:00,1
2019-11-28 16:22:00,1
2019-11-28 16:59:00,1
2019-11-28 17:01:00,1
2019-11-28 17:15:00,1
2019-11-28 17:26:00,1
2019-11-28 17:54:00,2
2019-11-28 17:55:00,1
2019-11-28 18:06:00,1
2019-11-28 18:21:00,1
2019-11-28 18:24:00,1
2019-11-28 18:31:00,1
2019-11-28 18:53:00,1
2019-11-28 19:12:00,1
2019-11-28 19:23:00,1
2019-11-28 20:17:00,1
2019-11-28 20:21:00,1
2019-11-28 20:23:00,1
2019-11-28 20:26:00,1
2019-11-28 21:08:00,1
2019-11-28 21:34:00,1
2019-11-28 21:44:00,1
2019-11-28 21:52:00,1
2019-11-28 22:28:00,1
2019-11-28 23:30:00,1
2019-11-28 23:44:00,1
