26,select * from galSpecLine where specObjId=#
2019-11-28 05:13:00,1
2019-11-28 06:46:00,1
2019-11-28 07:52:00,1
2019-11-28 08:37:00,1
2019-11-28 08:50:00,1
2019-11-28 09:01:00,1
2019-11-28 10:22:00,1
2019-11-28 10:35:00,1
2019-11-28 11:45:00,1
2019-11-28 12:45:00,1
2019-11-28 12:47:00,1
2019-11-28 13:11:00,1
2019-11-28 13:37:00,1
2019-11-28 13:56:00,1
2019-11-28 14:05:00,1
2019-11-28 15:52:00,1
2019-11-28 18:16:00,1
2019-11-28 18:23:00,1
2019-11-28 18:36:00,1
2019-11-28 19:31:00,1
2019-11-28 20:37:00,1
2019-11-28 21:18:00,1
2019-11-28 21:28:00,1
2019-11-28 22:18:00,1
2019-11-28 23:27:00,1
2019-11-28 23:35:00,1
