1,"SELECT count(*)   --g.objID, s.ra, s.dec, s.z as redshift, s.class, s.subclass, g.rerun, g.run, g.camcol, g.field, g.colc, g.rowc    from PhotoObj AS g   JOIN SpecObj AS s ON s.fluxObjID = g.objID WHERE  g.ObjID!=#"
2019-01-31 10:21:00,1
