1,"SELECT TOP #   g.objID, s.ra, s.dec, s.z as redshift, s.class, s.subclass, &&&, &&&, g.camcol, g.field, g.colc, g.rowc    from PhotoObj AS g   JOIN SpecObj AS s ON s.fluxObjID = g.objID WHERE    g.fluxObjID!=#"
2019-01-31 10:15:00,1
