2175,"SELECT objID, ra, dec FROM PhotoObj WHERE objID = #"
2019-01-31 23:43:00,189
2019-01-31 23:44:00,381
2019-01-31 23:45:00,389
2019-01-31 23:46:00,367
2019-01-31 23:47:00,365
2019-01-31 23:48:00,351
2019-01-31 23:49:00,133
