114,select * from PhotoTag where objId=#
2019-01-31 00:00:00,1
2019-01-31 00:11:00,1
2019-01-31 00:12:00,1
2019-01-31 00:16:00,1
2019-01-31 00:34:00,1
2019-01-31 00:37:00,1
2019-01-31 00:39:00,1
2019-01-31 00:50:00,1
2019-01-31 00:52:00,1
2019-01-31 00:57:00,1
2019-01-31 01:18:00,1
2019-01-31 01:22:00,1
2019-01-31 01:42:00,1
2019-01-31 01:57:00,1
2019-01-31 02:00:00,1
2019-01-31 02:03:00,1
2019-01-31 02:12:00,1
2019-01-31 02:35:00,1
2019-01-31 02:37:00,1
2019-01-31 02:41:00,1
2019-01-31 03:00:00,1
2019-01-31 03:12:00,1
2019-01-31 03:18:00,1
2019-01-31 03:21:00,1
2019-01-31 03:24:00,1
2019-01-31 03:29:00,1
2019-01-31 04:06:00,1
2019-01-31 04:26:00,1
2019-01-31 04:36:00,2
2019-01-31 04:38:00,1
2019-01-31 04:49:00,1
2019-01-31 05:17:00,1
2019-01-31 05:35:00,1
2019-01-31 05:37:00,1
2019-01-31 05:40:00,1
2019-01-31 06:08:00,1
2019-01-31 06:13:00,1
2019-01-31 06:42:00,1
2019-01-31 07:25:00,1
2019-01-31 08:01:00,1
2019-01-31 08:02:00,1
2019-01-31 08:09:00,1
2019-01-31 08:27:00,1
2019-01-31 08:50:00,1
2019-01-31 09:02:00,1
2019-01-31 09:19:00,1
2019-01-31 09:37:00,1
2019-01-31 10:11:00,1
2019-01-31 10:23:00,1
2019-01-31 10:33:00,2
2019-01-31 10:43:00,1
2019-01-31 10:46:00,1
2019-01-31 10:55:00,1
2019-01-31 11:02:00,1
2019-01-31 11:12:00,1
2019-01-31 11:14:00,2
2019-01-31 11:16:00,1
2019-01-31 11:52:00,1
2019-01-31 11:58:00,1
2019-01-31 12:11:00,1
2019-01-31 12:13:00,1
2019-01-31 12:33:00,1
2019-01-31 12:41:00,1
2019-01-31 12:45:00,1
2019-01-31 12:48:00,1
2019-01-31 13:06:00,1
2019-01-31 13:17:00,1
2019-01-31 13:38:00,1
2019-01-31 13:45:00,1
2019-01-31 14:16:00,1
2019-01-31 14:22:00,1
2019-01-31 14:30:00,1
2019-01-31 14:38:00,1
2019-01-31 15:20:00,1
2019-01-31 15:27:00,1
2019-01-31 15:43:00,1
2019-01-31 15:49:00,1
2019-01-31 16:08:00,1
2019-01-31 16:40:00,2
2019-01-31 16:53:00,1
2019-01-31 16:55:00,1
2019-01-31 17:01:00,1
2019-01-31 17:03:00,1
2019-01-31 17:33:00,1
2019-01-31 17:35:00,1
2019-01-31 17:44:00,1
2019-01-31 18:11:00,1
2019-01-31 18:26:00,1
2019-01-31 18:34:00,1
2019-01-31 19:00:00,1
2019-01-31 19:23:00,1
2019-01-31 19:45:00,1
2019-01-31 19:46:00,12
2019-01-31 19:47:00,1
2019-01-31 21:12:00,1
2019-01-31 21:37:00,1
2019-01-31 22:10:00,1
2019-01-31 22:45:00,1
2019-01-31 22:46:00,1
