591,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-01-31 21:51:00,17
2019-01-31 21:52:00,31
2019-01-31 21:53:00,1
2019-01-31 21:54:00,27
2019-01-31 21:55:00,32
2019-01-31 21:56:00,23
2019-01-31 21:59:00,12
2019-01-31 22:00:00,32
2019-01-31 22:01:00,30
2019-01-31 22:02:00,14
2019-01-31 22:03:00,42
2019-01-31 22:04:00,18
2019-01-31 22:05:00,22
2019-01-31 22:07:00,19
2019-01-31 22:08:00,31
2019-01-31 22:09:00,32
2019-01-31 22:10:00,32
2019-01-31 22:11:00,33
2019-01-31 22:12:00,32
2019-01-31 22:13:00,33
2019-01-31 22:14:00,32
2019-01-31 22:15:00,32
2019-01-31 22:16:00,14
