1,"SELECT ra, dec, z FROM SpecPhoto as sp JOIN specObjID as s on galSpecExtra WHERE z <= # AND lgm_tot_p5# > # AND ra BETWEEN # AND # AND dec BETWEEN # AND # AND class = GALAXY"
2019-05-02 10:13:00,1
