1,"SELECT dr8objid, specObjID, ra, decFROM dbo.zoo2MainSpecz as zoo2 LEFT JOIN dbo.SpecObj as specObjON (zoo2.specobjid = specObj.specObjID) WHERE (zoo2.t0#_smooth_or_features_a0#_features_or_disk_debiased > # and specObj.z > #)"
2019-05-02 09:58:00,1
