1,"SELECT top #     p.ra,p.dec,p.type into mydb.MyTable1 from photoobj AS p   JOIN mydb.stripe1 AS s ON        power(power(s.ra-s.dec,#)+power(s.dec-p.dec,#),#/#)<#/#"
2019-05-02 05:25:00,1
