2967,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-05-02 16:07:00,3
2019-05-02 16:08:00,6
2019-05-02 16:09:00,45
2019-05-02 16:10:00,38
2019-05-02 16:11:00,27
2019-05-02 16:12:00,3
2019-05-02 16:13:00,1
2019-05-02 16:40:00,1
2019-05-02 16:41:00,36
2019-05-02 16:42:00,53
2019-05-02 16:43:00,58
2019-05-02 16:44:00,53
2019-05-02 16:45:00,30
2019-05-02 16:49:00,22
2019-05-02 16:50:00,14
2019-05-02 16:51:00,4
2019-05-02 16:53:00,36
2019-05-02 16:54:00,49
2019-05-02 16:55:00,55
2019-05-02 16:56:00,51
2019-05-02 16:57:00,55
2019-05-02 16:58:00,27
2019-05-02 17:31:00,2
2019-05-02 17:34:00,7
2019-05-02 17:35:00,53
2019-05-02 17:36:00,53
2019-05-02 17:37:00,52
2019-05-02 17:38:00,53
2019-05-02 17:39:00,53
2019-05-02 17:40:00,53
2019-05-02 17:41:00,52
2019-05-02 17:42:00,54
2019-05-02 17:43:00,50
2019-05-02 17:44:00,53
2019-05-02 17:45:00,54
2019-05-02 17:46:00,54
2019-05-02 17:47:00,54
2019-05-02 17:48:00,57
2019-05-02 17:49:00,56
2019-05-02 17:50:00,55
2019-05-02 17:51:00,55
2019-05-02 17:52:00,55
2019-05-02 17:53:00,55
2019-05-02 17:54:00,54
2019-05-02 17:55:00,50
2019-05-02 17:56:00,54
2019-05-02 17:57:00,54
2019-05-02 17:58:00,53
2019-05-02 17:59:00,54
2019-05-02 18:00:00,55
2019-05-02 18:01:00,55
2019-05-02 18:02:00,55
2019-05-02 18:03:00,53
2019-05-02 18:04:00,55
2019-05-02 18:05:00,31
2019-05-02 18:06:00,54
2019-05-02 18:07:00,53
2019-05-02 18:08:00,54
2019-05-02 18:09:00,53
2019-05-02 18:10:00,53
2019-05-02 18:11:00,54
2019-05-02 18:12:00,27
2019-05-02 19:08:00,1
2019-05-02 19:09:00,1
2019-05-02 19:11:00,1
2019-05-02 19:23:00,12
2019-05-02 19:24:00,21
2019-05-02 19:25:00,12
2019-05-02 19:26:00,12
2019-05-02 19:27:00,12
2019-05-02 19:28:00,12
2019-05-02 19:29:00,11
2019-05-02 19:30:00,10
2019-05-02 19:31:00,1
2019-05-02 19:32:00,1
2019-05-02 19:36:00,1
2019-05-02 19:38:00,14
2019-05-02 19:39:00,22
2019-05-02 19:40:00,21
2019-05-02 19:41:00,23
2019-05-02 19:42:00,11
2019-05-02 21:44:00,26
2019-05-02 21:45:00,26
2019-05-02 21:46:00,28
2019-05-02 21:47:00,20
