1,"SELECT ra, dec, z FROM SpecPhoto as sp Class = GALAXY JOIN galSpecExtra as g on sp.specobjid = g.objid WHERE z <= # AND lgm_tot_p5# > # AND ra BETWEEN # AND # AND dec BETWEEN # AND #"
2019-05-02 13:20:00,1
