46,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-05-02 00:09:00,1
2019-05-02 00:25:00,1
2019-05-02 00:41:00,1
2019-05-02 00:57:00,1
2019-05-02 01:13:00,1
2019-05-02 01:29:00,1
2019-05-02 01:40:00,1
2019-05-02 01:56:00,1
2019-05-02 02:12:00,1
2019-05-02 02:29:00,1
2019-05-02 02:45:00,1
2019-05-02 03:01:00,1
2019-05-02 03:17:00,1
2019-05-02 03:33:00,1
2019-05-02 03:49:00,1
2019-05-02 04:05:00,1
2019-05-02 04:21:00,1
2019-05-02 04:34:00,1
2019-05-02 04:48:00,1
2019-05-02 05:04:00,1
2019-05-02 05:20:00,1
2019-05-02 05:36:00,1
2019-05-02 05:41:00,1
2019-05-02 05:45:00,1
2019-05-02 05:56:00,1
2019-05-02 06:12:00,1
2019-05-02 06:28:00,1
2019-05-02 06:44:00,1
2019-05-02 07:00:00,1
2019-05-02 07:16:00,1
2019-05-02 07:32:00,1
2019-05-02 07:48:00,1
2019-05-02 08:04:00,1
2019-05-02 08:20:00,1
2019-05-02 08:36:00,1
2019-05-02 08:52:00,1
2019-05-02 09:02:00,1
2019-05-02 23:06:00,1
2019-05-02 23:11:00,1
2019-05-02 23:16:00,1
2019-05-02 23:20:00,1
2019-05-02 23:25:00,1
2019-05-02 23:29:00,1
2019-05-02 23:34:00,1
2019-05-02 23:39:00,1
2019-05-02 23:43:00,1
