1,"SELECT ra,dec,petroMag_r,modelMag_g,modelMag_r,extinction_g,extinction_r,petroR5#_r,specObjID into mydb.MyTable from Galaxy WHERE ra BETWEEN # AND # AND dec BETWEEN # AND # AND petroMag_r < #   AND cModelMag_r-psfMag_r > # AND clean = #"
2019-05-02 00:01:00,1
