6,"SELECT ALL  g.objID,g.ra,g.raErr, g.dec,g.decErr, g.u,g.err_u, g.g, g.err_g, g.r, g.err_r, g.i,g.err_i, g.z, g.err_z, s.z as redshift FROM Galaxy g, SpecObj s  WHERE g.objid=s.bestobjid ORDER BY redshift ASC"
2019-05-02 19:32:00,1
2019-05-02 19:36:00,1
2019-05-02 19:41:00,1
2019-05-02 19:42:00,1
2019-05-02 19:44:00,1
2019-05-02 19:45:00,1
