1,"SELECT ra, dec, z FROM SpecPhoto as sp JOIN galSpecExtra as g on sp.specobjid = g.objid WHERE z <= # AND lgm_tot_p5# > # AND ra BETWEEN # AND # AND dec BETWEEN # AND # AND class = GALAXY"
2019-05-02 13:16:00,1
