3,"SELECT TOP # specObjID,ra,dec,z,mstellar_median,vdisp_median FROM stellarMassPCAWiscBC0#"
2019-05-24 12:11:00,1
2019-05-24 16:07:00,1
2019-05-24 16:09:00,1
