419,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-05-24 08:42:00,1
2019-05-24 11:07:00,3
2019-05-24 11:08:00,3
2019-05-24 11:13:00,2
2019-05-24 11:17:00,5
2019-05-24 11:18:00,5
2019-05-24 11:20:00,2
2019-05-24 12:42:00,3
2019-05-24 12:43:00,9
2019-05-24 12:44:00,6
2019-05-24 12:45:00,8
2019-05-24 12:46:00,7
2019-05-24 12:47:00,3
2019-05-24 12:48:00,21
2019-05-24 12:49:00,15
2019-05-24 12:50:00,12
2019-05-24 12:51:00,9
2019-05-24 12:52:00,3
2019-05-24 12:53:00,3
2019-05-24 12:54:00,12
2019-05-24 12:55:00,6
2019-05-24 12:56:00,12
2019-05-24 12:57:00,6
2019-05-24 12:58:00,15
2019-05-24 12:59:00,9
2019-05-24 13:00:00,3
2019-05-24 13:01:00,24
2019-05-24 13:02:00,6
2019-05-24 13:04:00,15
2019-05-24 13:05:00,15
2019-05-24 13:06:00,12
2019-05-24 13:07:00,6
2019-05-24 13:08:00,6
2019-05-24 13:09:00,18
2019-05-24 13:10:00,15
2019-05-24 13:11:00,12
2019-05-24 13:12:00,9
2019-05-24 13:14:00,3
2019-05-24 13:15:00,6
2019-05-24 13:16:00,12
2019-05-24 13:17:00,10
2019-05-24 13:18:00,8
2019-05-24 13:19:00,3
2019-05-24 13:20:00,11
2019-05-24 13:21:00,9
2019-05-24 13:22:00,15
2019-05-24 13:23:00,6
2019-05-24 13:24:00,15
