44,select * from stellarMassStarformingPort where specObjId=#
2019-05-24 00:16:00,1
2019-05-24 00:29:00,1
2019-05-24 02:21:00,1
2019-05-24 02:24:00,1
2019-05-24 02:42:00,1
2019-05-24 03:28:00,1
2019-05-24 03:44:00,1
2019-05-24 04:09:00,1
2019-05-24 04:41:00,1
2019-05-24 05:01:00,1
2019-05-24 05:31:00,1
2019-05-24 05:41:00,1
2019-05-24 05:58:00,1
2019-05-24 06:10:00,1
2019-05-24 06:53:00,1
2019-05-24 07:19:00,1
2019-05-24 07:36:00,1
2019-05-24 07:56:00,1
2019-05-24 09:07:00,1
2019-05-24 09:10:00,1
2019-05-24 09:24:00,1
2019-05-24 09:28:00,1
2019-05-24 09:50:00,1
2019-05-24 09:55:00,1
2019-05-24 11:04:00,1
2019-05-24 11:35:00,1
2019-05-24 11:52:00,1
2019-05-24 12:10:00,1
2019-05-24 12:18:00,1
2019-05-24 12:26:00,1
2019-05-24 12:39:00,1
2019-05-24 12:48:00,1
2019-05-24 13:20:00,1
2019-05-24 13:44:00,1
2019-05-24 13:56:00,1
2019-05-24 14:00:00,1
2019-05-24 14:39:00,1
2019-05-24 14:40:00,1
2019-05-24 15:08:00,1
2019-05-24 15:52:00,1
2019-05-24 16:24:00,1
2019-05-24 17:12:00,1
2019-05-24 18:41:00,1
2019-05-24 19:43:00,1
