62,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-05-24 03:51:00,1
2019-05-24 04:57:00,3
2019-05-24 07:28:00,1
2019-05-24 07:58:00,1
2019-05-24 08:06:00,2
2019-05-24 08:08:00,1
2019-05-24 10:10:00,2
2019-05-24 10:15:00,1
2019-05-24 12:08:00,1
2019-05-24 13:41:00,1
2019-05-24 14:01:00,1
2019-05-24 14:02:00,1
2019-05-24 14:16:00,1
2019-05-24 14:32:00,1
2019-05-24 15:44:00,1
2019-05-24 15:56:00,1
2019-05-24 15:57:00,1
2019-05-24 15:58:00,3
2019-05-24 15:59:00,1
2019-05-24 16:00:00,5
2019-05-24 16:02:00,1
2019-05-24 16:07:00,1
2019-05-24 16:08:00,1
2019-05-24 16:09:00,1
2019-05-24 16:11:00,1
2019-05-24 16:16:00,2
2019-05-24 18:58:00,1
2019-05-24 19:18:00,1
2019-05-24 19:23:00,1
2019-05-24 19:25:00,1
2019-05-24 19:36:00,1
2019-05-24 19:45:00,1
2019-05-24 19:46:00,3
2019-05-24 19:47:00,1
2019-05-24 19:58:00,4
2019-05-24 20:40:00,1
2019-05-24 21:11:00,3
2019-05-24 21:12:00,1
2019-05-24 21:13:00,1
2019-05-24 22:12:00,1
2019-05-24 22:40:00,1
2019-05-24 23:16:00,1
2019-05-24 23:17:00,1
2019-05-24 23:54:00,1
