1,"SELECT TOP # specObjID, z, ra, dec, sourceType FROM SpecObj WHERE class=&&& AND ra<=# AND ra>=# AND dec <=# AND dec >=# ORDER BY z DESC"
2019-05-24 03:43:00,1
