18,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-05-24 00:08:00,1
2019-05-24 00:15:00,1
2019-05-24 00:55:00,1
2019-05-24 01:34:00,1
2019-05-24 01:38:00,1
2019-05-24 01:39:00,1
2019-05-24 01:59:00,1
2019-05-24 02:01:00,1
2019-05-24 02:09:00,1
2019-05-24 02:16:00,1
2019-05-24 08:30:00,1
2019-05-24 22:27:00,1
2019-05-24 22:51:00,1
2019-05-24 22:58:00,2
2019-05-24 23:11:00,1
2019-05-24 23:14:00,1
2019-05-24 23:21:00,1
