31,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-05-24 12:10:00,1
2019-05-24 12:11:00,1
2019-05-24 13:00:00,1
2019-05-24 13:46:00,1
2019-05-24 13:47:00,1
2019-05-24 13:49:00,1
2019-05-24 13:55:00,1
2019-05-24 15:28:00,1
2019-05-24 15:54:00,1
2019-05-24 16:29:00,1
2019-05-24 16:33:00,1
2019-05-24 16:35:00,1
2019-05-24 16:37:00,1
2019-05-24 16:48:00,1
2019-05-24 16:55:00,1
2019-05-24 17:02:00,1
2019-05-24 17:03:00,1
2019-05-24 17:10:00,1
2019-05-24 17:21:00,1
2019-05-24 19:27:00,1
2019-05-24 21:03:00,1
2019-05-24 21:05:00,1
2019-05-24 21:06:00,1
2019-05-24 21:08:00,1
2019-05-24 21:10:00,1
2019-05-24 21:12:00,1
2019-05-24 21:15:00,1
2019-05-24 21:16:00,1
2019-05-24 21:18:00,1
2019-05-24 21:20:00,1
2019-05-24 23:32:00,1
