20,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-05-24 16:51:00,1
2019-05-24 17:03:00,1
2019-05-24 17:36:00,1
2019-05-24 17:48:00,1
2019-05-24 18:01:00,1
2019-05-24 18:04:00,1
2019-05-24 18:41:00,1
2019-05-24 18:51:00,1
2019-05-24 18:59:00,1
2019-05-24 19:01:00,1
2019-05-24 21:01:00,1
2019-05-24 21:19:00,1
2019-05-24 22:05:00,1
2019-05-24 22:15:00,1
2019-05-24 23:02:00,1
2019-05-24 23:12:00,1
2019-05-24 23:22:00,1
2019-05-24 23:24:00,1
2019-05-24 23:25:00,2
