2658,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-05-24 07:47:00,4
2019-05-24 08:20:00,4
2019-05-24 19:06:00,2
2019-05-24 19:07:00,8
2019-05-24 19:08:00,6
2019-05-24 19:09:00,4
2019-05-24 19:10:00,8
2019-05-24 19:11:00,8
2019-05-24 19:12:00,9
2019-05-24 19:13:00,7
2019-05-24 19:14:00,12
2019-05-24 19:15:00,5
2019-05-24 19:16:00,10
2019-05-24 19:17:00,9
2019-05-24 19:18:00,10
2019-05-24 19:19:00,11
2019-05-24 19:20:00,9
2019-05-24 19:21:00,8
2019-05-24 19:22:00,7
2019-05-24 19:23:00,5
2019-05-24 19:24:00,6
2019-05-24 19:25:00,7
2019-05-24 19:26:00,7
2019-05-24 19:27:00,6
2019-05-24 19:28:00,8
2019-05-24 19:29:00,8
2019-05-24 19:30:00,12
2019-05-24 19:31:00,8
2019-05-24 19:32:00,8
2019-05-24 19:33:00,8
2019-05-24 19:34:00,10
2019-05-24 19:35:00,6
2019-05-24 19:36:00,16
2019-05-24 19:37:00,12
2019-05-24 19:38:00,8
2019-05-24 19:39:00,5
2019-05-24 19:40:00,7
2019-05-24 19:41:00,12
2019-05-24 19:42:00,8
2019-05-24 19:43:00,8
2019-05-24 19:44:00,16
2019-05-24 19:45:00,10
2019-05-24 19:46:00,10
2019-05-24 19:47:00,8
2019-05-24 19:48:00,8
2019-05-24 19:49:00,10
2019-05-24 19:50:00,12
2019-05-24 19:51:00,10
2019-05-24 19:52:00,13
2019-05-24 19:53:00,11
2019-05-24 19:54:00,14
2019-05-24 19:55:00,8
2019-05-24 19:56:00,8
2019-05-24 19:57:00,8
2019-05-24 19:58:00,10
2019-05-24 19:59:00,8
2019-05-24 20:00:00,8
2019-05-24 20:01:00,7
2019-05-24 20:02:00,11
2019-05-24 20:03:00,8
2019-05-24 20:04:00,10
2019-05-24 20:05:00,6
2019-05-24 20:06:00,12
2019-05-24 20:07:00,10
2019-05-24 20:08:00,7
2019-05-24 20:09:00,11
2019-05-24 20:10:00,8
2019-05-24 20:11:00,12
2019-05-24 20:12:00,8
2019-05-24 20:13:00,7
2019-05-24 20:14:00,11
2019-05-24 20:15:00,10
2019-05-24 20:16:00,8
2019-05-24 20:17:00,12
2019-05-24 20:18:00,12
2019-05-24 20:19:00,12
2019-05-24 20:20:00,8
2019-05-24 20:21:00,10
2019-05-24 20:22:00,11
2019-05-24 20:23:00,11
2019-05-24 20:24:00,13
2019-05-24 20:25:00,13
2019-05-24 20:26:00,14
2019-05-24 20:27:00,7
2019-05-24 20:28:00,11
2019-05-24 20:29:00,12
2019-05-24 20:30:00,8
2019-05-24 20:31:00,8
2019-05-24 20:32:00,8
2019-05-24 20:33:00,9
2019-05-24 20:34:00,9
2019-05-24 20:35:00,4
2019-05-24 20:37:00,11
2019-05-24 20:38:00,8
2019-05-24 20:39:00,10
2019-05-24 20:40:00,11
2019-05-24 20:41:00,12
2019-05-24 20:42:00,13
2019-05-24 20:43:00,15
2019-05-24 20:44:00,12
2019-05-24 20:45:00,14
2019-05-24 20:46:00,10
2019-05-24 20:47:00,11
2019-05-24 20:48:00,11
2019-05-24 20:49:00,9
2019-05-24 20:50:00,9
2019-05-24 20:51:00,9
2019-05-24 20:52:00,13
2019-05-24 20:53:00,9
2019-05-24 20:54:00,8
2019-05-24 20:55:00,11
2019-05-24 20:56:00,12
2019-05-24 20:57:00,8
2019-05-24 20:58:00,12
2019-05-24 20:59:00,9
2019-05-24 21:00:00,9
2019-05-24 21:01:00,10
2019-05-24 21:02:00,11
2019-05-24 21:03:00,11
2019-05-24 21:04:00,10
2019-05-24 21:05:00,12
2019-05-24 21:06:00,12
2019-05-24 21:07:00,10
2019-05-24 21:08:00,14
2019-05-24 21:09:00,8
2019-05-24 21:10:00,14
2019-05-24 21:11:00,12
2019-05-24 21:12:00,12
2019-05-24 21:13:00,12
2019-05-24 21:14:00,8
2019-05-24 21:15:00,12
2019-05-24 21:16:00,9
2019-05-24 21:17:00,7
2019-05-24 21:18:00,12
2019-05-24 21:19:00,10
2019-05-24 21:20:00,10
2019-05-24 21:21:00,12
2019-05-24 21:22:00,12
2019-05-24 21:23:00,10
2019-05-24 21:24:00,14
2019-05-24 21:25:00,12
2019-05-24 21:26:00,12
2019-05-24 21:27:00,8
2019-05-24 21:28:00,8
2019-05-24 21:29:00,4
2019-05-24 21:30:00,2
2019-05-24 21:31:00,6
2019-05-24 21:32:00,4
2019-05-24 21:33:00,4
2019-05-24 21:34:00,4
2019-05-24 21:35:00,12
2019-05-24 21:36:00,10
2019-05-24 21:37:00,8
2019-05-24 21:38:00,8
2019-05-24 21:39:00,8
2019-05-24 21:40:00,11
2019-05-24 21:41:00,9
2019-05-24 21:42:00,10
2019-05-24 21:43:00,8
2019-05-24 21:44:00,12
2019-05-24 21:45:00,10
2019-05-24 21:46:00,10
2019-05-24 21:47:00,11
2019-05-24 21:48:00,9
2019-05-24 21:49:00,10
2019-05-24 21:50:00,10
2019-05-24 21:51:00,10
2019-05-24 21:52:00,14
2019-05-24 21:53:00,8
2019-05-24 21:54:00,12
2019-05-24 21:55:00,8
2019-05-24 21:56:00,10
2019-05-24 21:57:00,12
2019-05-24 21:58:00,8
2019-05-24 21:59:00,8
2019-05-24 22:00:00,10
2019-05-24 22:01:00,12
2019-05-24 22:02:00,8
2019-05-24 22:03:00,8
2019-05-24 22:04:00,8
2019-05-24 22:05:00,10
2019-05-24 22:06:00,8
2019-05-24 22:07:00,12
2019-05-24 22:08:00,10
2019-05-24 22:09:00,10
2019-05-24 22:10:00,8
2019-05-24 22:11:00,10
2019-05-24 22:12:00,10
2019-05-24 22:13:00,13
2019-05-24 22:14:00,13
2019-05-24 22:15:00,10
2019-05-24 22:16:00,12
2019-05-24 22:17:00,9
