186,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-05-24 00:45:00,1
2019-05-24 01:45:00,1
2019-05-24 02:45:00,1
2019-05-24 03:45:00,1
2019-05-24 04:13:00,1
2019-05-24 04:17:00,1
2019-05-24 04:45:00,1
2019-05-24 05:13:00,8
2019-05-24 05:14:00,1
2019-05-24 05:32:00,9
2019-05-24 05:38:00,9
2019-05-24 05:45:00,1
2019-05-24 06:35:00,9
2019-05-24 06:45:00,1
2019-05-24 07:46:00,1
2019-05-24 07:51:00,1
2019-05-24 08:26:00,2
2019-05-24 08:27:00,2
2019-05-24 08:28:00,1
2019-05-24 08:29:00,2
2019-05-24 08:30:00,1
2019-05-24 08:43:00,2
2019-05-24 08:45:00,3
2019-05-24 08:47:00,2
2019-05-24 08:48:00,2
2019-05-24 08:49:00,1
2019-05-24 08:50:00,2
2019-05-24 08:51:00,1
2019-05-24 09:06:00,1
2019-05-24 09:07:00,1
2019-05-24 09:09:00,1
2019-05-24 09:10:00,1
2019-05-24 09:11:00,2
2019-05-24 09:12:00,1
2019-05-24 09:13:00,1
2019-05-24 09:14:00,1
2019-05-24 09:15:00,1
2019-05-24 09:16:00,2
2019-05-24 09:17:00,1
2019-05-24 09:18:00,1
2019-05-24 09:19:00,2
2019-05-24 09:20:00,1
2019-05-24 09:21:00,1
2019-05-24 09:22:00,5
2019-05-24 09:23:00,8
2019-05-24 09:24:00,2
2019-05-24 09:25:00,1
2019-05-24 09:26:00,1
2019-05-24 09:39:00,11
2019-05-24 09:42:00,2
2019-05-24 09:45:00,1
2019-05-24 10:29:00,9
2019-05-24 10:45:00,1
2019-05-24 11:45:00,1
2019-05-24 12:44:00,1
2019-05-24 13:45:00,1
2019-05-24 14:05:00,9
2019-05-24 14:10:00,9
2019-05-24 14:42:00,9
2019-05-24 14:45:00,1
2019-05-24 15:45:00,1
2019-05-24 16:03:00,2
2019-05-24 16:05:00,2
2019-05-24 16:06:00,2
2019-05-24 16:07:00,2
2019-05-24 16:08:00,1
2019-05-24 16:09:00,2
2019-05-24 16:10:00,1
2019-05-24 16:11:00,2
2019-05-24 16:45:00,1
2019-05-24 17:04:00,9
2019-05-24 17:45:00,1
2019-05-24 18:45:00,1
2019-05-24 19:45:00,1
