35,select * from sppParams where specObjId=#
2019-12-09 00:14:00,1
2019-12-09 00:29:00,1
2019-12-09 00:43:00,1
2019-12-09 00:55:00,1
2019-12-09 04:46:00,2
2019-12-09 04:47:00,1
2019-12-09 05:55:00,1
2019-12-09 05:59:00,1
2019-12-09 06:39:00,1
2019-12-09 07:02:00,1
2019-12-09 08:18:00,2
2019-12-09 08:32:00,1
2019-12-09 09:23:00,1
2019-12-09 09:26:00,1
2019-12-09 09:56:00,1
2019-12-09 10:01:00,1
2019-12-09 10:06:00,1
2019-12-09 10:38:00,1
2019-12-09 12:14:00,1
2019-12-09 12:17:00,1
2019-12-09 12:55:00,1
2019-12-09 13:52:00,1
2019-12-09 13:53:00,1
2019-12-09 14:56:00,1
2019-12-09 16:02:00,1
2019-12-09 16:20:00,1
2019-12-09 17:07:00,1
2019-12-09 19:03:00,1
2019-12-09 19:10:00,1
2019-12-09 19:47:00,1
2019-12-09 19:53:00,1
2019-12-09 23:51:00,1
2019-12-09 23:57:00,1
