2108,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-12-09 00:48:00,1
2019-12-09 03:34:00,1
2019-12-09 03:42:00,1
2019-12-09 05:09:00,1
2019-12-09 06:23:00,1
2019-12-09 06:29:00,1
2019-12-09 09:12:00,1
2019-12-09 11:10:00,1
2019-12-09 11:23:00,1
2019-12-09 11:24:00,1
2019-12-09 11:26:00,1
2019-12-09 11:28:00,1
2019-12-09 11:29:00,1
2019-12-09 11:30:00,2
2019-12-09 11:31:00,1
2019-12-09 11:32:00,2
2019-12-09 11:33:00,1
2019-12-09 11:34:00,1
2019-12-09 11:36:00,1
2019-12-09 11:54:00,1
2019-12-09 11:56:00,1
2019-12-09 12:16:00,3
2019-12-09 12:29:00,3
2019-12-09 12:30:00,2
2019-12-09 12:31:00,4
2019-12-09 12:32:00,11
2019-12-09 12:33:00,12
2019-12-09 12:34:00,12
2019-12-09 12:35:00,12
2019-12-09 12:36:00,12
2019-12-09 12:37:00,9
2019-12-09 12:38:00,10
2019-12-09 12:39:00,10
2019-12-09 12:40:00,12
2019-12-09 12:41:00,11
2019-12-09 12:42:00,7
2019-12-09 12:43:00,5
2019-12-09 12:44:00,14
2019-12-09 12:45:00,10
2019-12-09 12:46:00,9
2019-12-09 12:47:00,11
2019-12-09 12:48:00,11
2019-12-09 12:49:00,11
2019-12-09 12:50:00,9
2019-12-09 12:51:00,10
2019-12-09 12:52:00,9
2019-12-09 12:53:00,6
2019-12-09 12:54:00,8
2019-12-09 12:55:00,10
2019-12-09 12:56:00,9
2019-12-09 12:57:00,10
2019-12-09 12:58:00,10
2019-12-09 12:59:00,13
2019-12-09 13:00:00,12
2019-12-09 13:01:00,11
2019-12-09 13:02:00,14
2019-12-09 13:03:00,5
2019-12-09 13:04:00,12
2019-12-09 13:05:00,9
2019-12-09 13:06:00,9
2019-12-09 13:07:00,11
2019-12-09 13:08:00,9
2019-12-09 13:09:00,12
2019-12-09 13:10:00,11
2019-12-09 13:11:00,13
2019-12-09 13:12:00,13
2019-12-09 13:13:00,9
2019-12-09 13:14:00,12
2019-12-09 13:15:00,15
2019-12-09 13:16:00,12
2019-12-09 13:17:00,12
2019-12-09 13:18:00,13
2019-12-09 13:19:00,2
2019-12-09 13:20:00,13
2019-12-09 13:21:00,10
2019-12-09 13:22:00,10
2019-12-09 13:23:00,9
2019-12-09 13:24:00,10
2019-12-09 13:25:00,9
2019-12-09 13:26:00,10
2019-12-09 13:27:00,10
2019-12-09 13:28:00,10
2019-12-09 13:29:00,14
2019-12-09 13:30:00,11
2019-12-09 13:31:00,12
2019-12-09 13:32:00,12
2019-12-09 13:33:00,12
2019-12-09 13:34:00,11
2019-12-09 13:35:00,6
2019-12-09 13:36:00,8
2019-12-09 13:37:00,12
2019-12-09 13:38:00,13
2019-12-09 13:39:00,5
2019-12-09 13:40:00,12
2019-12-09 13:41:00,13
2019-12-09 13:42:00,11
2019-12-09 13:43:00,13
2019-12-09 13:44:00,11
2019-12-09 13:45:00,8
2019-12-09 13:46:00,10
2019-12-09 13:47:00,8
2019-12-09 13:48:00,9
2019-12-09 13:49:00,11
2019-12-09 13:50:00,6
2019-12-09 13:51:00,10
2019-12-09 13:52:00,8
2019-12-09 13:53:00,9
2019-12-09 13:54:00,6
2019-12-09 13:55:00,9
2019-12-09 13:56:00,8
2019-12-09 13:57:00,9
2019-12-09 13:58:00,4
2019-12-09 13:59:00,9
2019-12-09 14:00:00,10
2019-12-09 14:01:00,8
2019-12-09 14:02:00,9
2019-12-09 14:03:00,9
2019-12-09 14:04:00,9
2019-12-09 14:05:00,9
2019-12-09 14:06:00,2
2019-12-09 14:07:00,10
2019-12-09 14:08:00,8
2019-12-09 14:09:00,10
2019-12-09 14:10:00,9
2019-12-09 14:11:00,11
2019-12-09 14:12:00,12
2019-12-09 14:13:00,9
2019-12-09 14:14:00,4
2019-12-09 14:15:00,5
2019-12-09 14:16:00,11
2019-12-09 14:17:00,10
2019-12-09 14:18:00,9
2019-12-09 14:19:00,10
2019-12-09 14:20:00,12
2019-12-09 14:21:00,11
2019-12-09 14:22:00,6
2019-12-09 14:23:00,11
2019-12-09 14:24:00,11
2019-12-09 14:25:00,12
2019-12-09 14:26:00,12
2019-12-09 14:27:00,11
2019-12-09 14:28:00,9
2019-12-09 14:29:00,11
2019-12-09 14:30:00,11
2019-12-09 14:31:00,12
2019-12-09 14:32:00,4
2019-12-09 14:33:00,5
2019-12-09 14:34:00,10
2019-12-09 14:35:00,11
2019-12-09 14:36:00,11
2019-12-09 14:37:00,5
2019-12-09 14:38:00,10
2019-12-09 14:39:00,12
2019-12-09 14:40:00,13
2019-12-09 14:41:00,11
2019-12-09 14:42:00,11
2019-12-09 14:43:00,12
2019-12-09 14:44:00,12
2019-12-09 14:45:00,11
2019-12-09 14:46:00,6
2019-12-09 14:47:00,9
2019-12-09 14:48:00,9
2019-12-09 14:49:00,11
2019-12-09 14:50:00,8
2019-12-09 14:51:00,12
2019-12-09 14:52:00,11
2019-12-09 14:53:00,11
2019-12-09 14:54:00,4
2019-12-09 14:55:00,11
2019-12-09 14:56:00,12
2019-12-09 14:57:00,8
2019-12-09 14:58:00,12
2019-12-09 14:59:00,10
2019-12-09 15:00:00,12
2019-12-09 15:01:00,12
2019-12-09 15:02:00,9
2019-12-09 15:03:00,10
2019-12-09 15:04:00,10
2019-12-09 15:05:00,9
2019-12-09 15:06:00,8
2019-12-09 15:07:00,10
2019-12-09 15:08:00,9
2019-12-09 15:09:00,7
2019-12-09 15:10:00,11
2019-12-09 15:11:00,9
2019-12-09 15:12:00,10
2019-12-09 15:13:00,7
2019-12-09 15:14:00,9
2019-12-09 15:15:00,9
2019-12-09 15:16:00,9
2019-12-09 15:17:00,5
2019-12-09 15:18:00,9
2019-12-09 15:19:00,9
2019-12-09 15:20:00,9
2019-12-09 15:21:00,7
2019-12-09 15:22:00,6
2019-12-09 15:23:00,9
2019-12-09 15:24:00,9
2019-12-09 15:25:00,8
2019-12-09 15:26:00,7
2019-12-09 15:27:00,2
2019-12-09 15:28:00,8
2019-12-09 15:29:00,10
2019-12-09 15:30:00,9
2019-12-09 15:31:00,5
2019-12-09 15:32:00,8
2019-12-09 15:33:00,8
2019-12-09 15:34:00,10
2019-12-09 15:35:00,7
2019-12-09 15:36:00,10
2019-12-09 15:37:00,9
2019-12-09 15:38:00,9
2019-12-09 15:39:00,12
2019-12-09 15:40:00,12
2019-12-09 15:41:00,12
2019-12-09 15:42:00,12
2019-12-09 15:43:00,5
2019-12-09 15:44:00,5
2019-12-09 15:45:00,10
2019-12-09 15:46:00,11
2019-12-09 15:47:00,12
2019-12-09 15:48:00,7
2019-12-09 15:49:00,8
2019-12-09 15:50:00,11
2019-12-09 15:51:00,12
2019-12-09 15:52:00,5
2019-12-09 15:53:00,12
2019-12-09 15:54:00,11
2019-12-09 15:55:00,11
2019-12-09 15:56:00,12
2019-12-09 15:57:00,11
2019-12-09 15:58:00,11
2019-12-09 15:59:00,12
2019-12-09 16:00:00,7
2019-12-09 16:01:00,4
2019-12-09 16:02:00,13
2019-12-09 16:03:00,12
2019-12-09 16:04:00,2
2019-12-09 17:45:00,1
2019-12-09 17:55:00,1
2019-12-09 17:58:00,1
2019-12-09 17:59:00,1
2019-12-09 18:05:00,1
2019-12-09 18:06:00,1
2019-12-09 18:11:00,1
2019-12-09 18:13:00,1
2019-12-09 18:20:00,1
2019-12-09 18:23:00,1
2019-12-09 20:14:00,1
2019-12-09 20:16:00,1
2019-12-09 20:17:00,1
2019-12-09 20:19:00,1
2019-12-09 20:26:00,1
2019-12-09 20:28:00,1
2019-12-09 20:32:00,1
2019-12-09 20:34:00,1
2019-12-09 20:36:00,1
2019-12-09 20:40:00,1
2019-12-09 20:43:00,1
2019-12-09 20:44:00,1
2019-12-09 21:52:00,1
