210,select * from SpecObjAll where specObjId=#
2019-12-09 00:32:00,1
2019-12-09 00:51:00,2
2019-12-09 00:52:00,1
2019-12-09 00:57:00,1
2019-12-09 01:00:00,1
2019-12-09 01:51:00,1
2019-12-09 01:58:00,2
2019-12-09 02:16:00,1
2019-12-09 02:31:00,1
2019-12-09 02:55:00,1
2019-12-09 02:57:00,1
2019-12-09 03:44:00,1
2019-12-09 03:47:00,1
2019-12-09 04:06:00,1
2019-12-09 04:19:00,1
2019-12-09 04:39:00,1
2019-12-09 04:46:00,1
2019-12-09 04:48:00,1
2019-12-09 04:53:00,1
2019-12-09 04:57:00,1
2019-12-09 05:02:00,1
2019-12-09 05:03:00,1
2019-12-09 05:08:00,1
2019-12-09 05:26:00,1
2019-12-09 05:47:00,1
2019-12-09 06:00:00,1
2019-12-09 06:14:00,1
2019-12-09 06:20:00,1
2019-12-09 06:34:00,1
2019-12-09 06:37:00,1
2019-12-09 06:53:00,1
2019-12-09 06:58:00,2
2019-12-09 07:01:00,1
2019-12-09 07:02:00,1
2019-12-09 07:25:00,1
2019-12-09 07:26:00,1
2019-12-09 07:27:00,1
2019-12-09 07:31:00,1
2019-12-09 07:37:00,1
2019-12-09 07:45:00,1
2019-12-09 07:51:00,1
2019-12-09 07:52:00,1
2019-12-09 07:54:00,1
2019-12-09 08:01:00,1
2019-12-09 08:09:00,1
2019-12-09 08:10:00,1
2019-12-09 08:15:00,1
2019-12-09 08:17:00,2
2019-12-09 08:18:00,1
2019-12-09 08:19:00,1
2019-12-09 08:45:00,1
2019-12-09 08:48:00,2
2019-12-09 08:54:00,1
2019-12-09 08:55:00,1
2019-12-09 08:58:00,1
2019-12-09 09:47:00,1
2019-12-09 09:50:00,1
2019-12-09 09:54:00,1
2019-12-09 09:55:00,1
2019-12-09 09:58:00,1
2019-12-09 09:59:00,1
2019-12-09 10:15:00,1
2019-12-09 10:18:00,1
2019-12-09 10:23:00,1
2019-12-09 10:33:00,1
2019-12-09 10:47:00,1
2019-12-09 11:39:00,1
2019-12-09 12:00:00,1
2019-12-09 12:03:00,1
2019-12-09 12:23:00,1
2019-12-09 12:46:00,1
2019-12-09 12:47:00,1
2019-12-09 13:14:00,1
2019-12-09 13:28:00,1
2019-12-09 13:51:00,1
2019-12-09 13:53:00,1
2019-12-09 14:55:00,1
2019-12-09 15:06:00,1
2019-12-09 15:42:00,1
2019-12-09 15:52:00,2
2019-12-09 15:56:00,1
2019-12-09 16:27:00,1
2019-12-09 16:47:00,3
2019-12-09 17:46:00,1
2019-12-09 18:14:00,1
2019-12-09 19:00:00,1
2019-12-09 19:01:00,1
2019-12-09 19:02:00,1
2019-12-09 19:27:00,1
2019-12-09 19:43:00,1
2019-12-09 19:44:00,1
2019-12-09 20:21:00,38
2019-12-09 20:22:00,26
2019-12-09 20:51:00,1
2019-12-09 21:04:00,1
2019-12-09 21:08:00,1
2019-12-09 21:09:00,1
2019-12-09 21:24:00,1
2019-12-09 21:27:00,1
2019-12-09 21:53:00,1
2019-12-09 22:19:00,1
2019-12-09 22:31:00,1
2019-12-09 22:40:00,23
2019-12-09 22:41:00,9
2019-12-09 22:43:00,1
2019-12-09 22:50:00,1
2019-12-09 23:25:00,1
2019-12-09 23:29:00,1
2019-12-09 23:43:00,1
2019-12-09 23:53:00,1
