1166,select * from XCRedshift where specObjId=#
2019-12-09 00:00:00,6
2019-12-09 00:01:00,7
2019-12-09 00:02:00,1
2019-12-09 00:29:00,1
2019-12-09 00:42:00,1
2019-12-09 00:43:00,8
2019-12-09 00:44:00,10
2019-12-09 00:45:00,11
2019-12-09 00:46:00,6
2019-12-09 00:47:00,13
2019-12-09 00:48:00,9
2019-12-09 00:49:00,1
2019-12-09 00:50:00,3
2019-12-09 00:51:00,11
2019-12-09 00:52:00,4
2019-12-09 00:53:00,1
2019-12-09 00:55:00,4
2019-12-09 00:56:00,7
2019-12-09 00:57:00,7
2019-12-09 00:58:00,10
2019-12-09 01:00:00,2
2019-12-09 01:01:00,8
2019-12-09 01:02:00,5
2019-12-09 01:03:00,3
2019-12-09 01:04:00,7
2019-12-09 01:05:00,3
2019-12-09 01:09:00,1
2019-12-09 01:52:00,1
2019-12-09 01:53:00,3
2019-12-09 01:54:00,9
2019-12-09 01:55:00,2
2019-12-09 01:58:00,6
2019-12-09 01:59:00,3
2019-12-09 02:00:00,1
2019-12-09 02:01:00,1
2019-12-09 02:02:00,1
2019-12-09 02:45:00,3
2019-12-09 02:46:00,1
2019-12-09 03:08:00,1
2019-12-09 03:10:00,1
2019-12-09 03:22:00,2
2019-12-09 03:32:00,1
2019-12-09 03:41:00,1
2019-12-09 03:44:00,3
2019-12-09 03:45:00,1
2019-12-09 03:52:00,5
2019-12-09 03:53:00,1
2019-12-09 04:02:00,2
2019-12-09 04:17:00,1
2019-12-09 04:22:00,4
2019-12-09 04:23:00,1
2019-12-09 04:25:00,1
2019-12-09 04:38:00,1
2019-12-09 04:45:00,1
2019-12-09 04:46:00,4
2019-12-09 04:47:00,5
2019-12-09 04:48:00,4
2019-12-09 04:49:00,1
2019-12-09 04:52:00,4
2019-12-09 04:54:00,1
2019-12-09 05:03:00,4
2019-12-09 05:16:00,1
2019-12-09 05:17:00,1
2019-12-09 05:22:00,3
2019-12-09 05:23:00,1
2019-12-09 05:32:00,1
2019-12-09 05:45:00,1
2019-12-09 05:46:00,2
2019-12-09 05:58:00,4
2019-12-09 05:59:00,7
2019-12-09 06:00:00,3
2019-12-09 06:01:00,2
2019-12-09 06:02:00,6
2019-12-09 06:03:00,7
2019-12-09 06:04:00,4
2019-12-09 06:05:00,5
2019-12-09 06:08:00,2
2019-12-09 06:14:00,3
2019-12-09 06:24:00,3
2019-12-09 06:25:00,1
2019-12-09 06:32:00,1
2019-12-09 06:34:00,2
2019-12-09 06:46:00,1
2019-12-09 06:50:00,2
2019-12-09 06:51:00,3
2019-12-09 06:52:00,4
2019-12-09 06:53:00,7
2019-12-09 06:54:00,2
2019-12-09 06:55:00,3
2019-12-09 06:56:00,3
2019-12-09 06:57:00,4
2019-12-09 06:58:00,4
2019-12-09 06:59:00,1
2019-12-09 07:00:00,2
2019-12-09 07:06:00,2
2019-12-09 07:15:00,1
2019-12-09 07:20:00,1
