35,select * from sppLines where specObjId=#
2019-12-09 00:33:00,1
2019-12-09 00:50:00,1
2019-12-09 01:09:00,1
2019-12-09 01:58:00,1
2019-12-09 02:59:00,1
2019-12-09 04:30:00,1
2019-12-09 05:22:00,1
2019-12-09 05:58:00,1
2019-12-09 06:05:00,1
2019-12-09 07:53:00,1
2019-12-09 08:18:00,3
2019-12-09 08:20:00,1
2019-12-09 08:55:00,1
2019-12-09 09:03:00,1
2019-12-09 09:07:00,1
2019-12-09 09:26:00,1
2019-12-09 09:56:00,1
2019-12-09 10:26:00,1
2019-12-09 11:27:00,1
2019-12-09 11:28:00,1
2019-12-09 13:53:00,1
2019-12-09 15:07:00,1
2019-12-09 15:46:00,1
2019-12-09 16:50:00,1
2019-12-09 17:01:00,1
2019-12-09 17:38:00,1
2019-12-09 17:47:00,1
2019-12-09 18:52:00,1
2019-12-09 18:54:00,1
2019-12-09 19:00:00,1
2019-12-09 19:02:00,1
2019-12-09 19:27:00,1
2019-12-09 19:46:00,1
