142,select distinct parent from DBViewCols where viewname=&&&
2019-12-09 00:40:00,1
2019-12-09 01:05:00,1
2019-12-09 02:03:00,3
2019-12-09 02:10:00,1
2019-12-09 02:45:00,1
2019-12-09 05:25:00,3
2019-12-09 05:44:00,1
2019-12-09 05:46:00,1
2019-12-09 05:49:00,2
2019-12-09 05:51:00,1
2019-12-09 05:52:00,2
2019-12-09 06:01:00,1
2019-12-09 06:03:00,2
2019-12-09 06:53:00,1
2019-12-09 08:12:00,2
2019-12-09 08:59:00,4
2019-12-09 09:47:00,1
2019-12-09 09:57:00,1
2019-12-09 10:52:00,1
2019-12-09 10:55:00,1
2019-12-09 10:56:00,1
2019-12-09 10:59:00,1
2019-12-09 11:01:00,2
2019-12-09 14:56:00,44
2019-12-09 14:57:00,25
2019-12-09 15:03:00,7
2019-12-09 15:04:00,4
2019-12-09 15:07:00,3
2019-12-09 15:36:00,1
2019-12-09 15:44:00,1
2019-12-09 16:15:00,3
2019-12-09 18:11:00,1
2019-12-09 18:14:00,1
2019-12-09 18:46:00,1
2019-12-09 19:26:00,3
2019-12-09 19:49:00,1
2019-12-09 19:57:00,1
2019-12-09 20:02:00,3
2019-12-09 21:59:00,1
2019-12-09 22:12:00,1
2019-12-09 22:34:00,1
2019-12-09 22:44:00,3
2019-12-09 22:45:00,1
2019-12-09 23:48:00,1
