24316,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObj p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-12-09 15:59:00,8
2019-12-09 16:00:00,28
2019-12-09 16:01:00,9
2019-12-09 16:02:00,5
2019-12-09 16:03:00,5
2019-12-09 16:04:00,10
2019-12-09 16:05:00,5
2019-12-09 16:06:00,11
2019-12-09 16:07:00,4
2019-12-09 16:08:00,5
2019-12-09 16:09:00,3
2019-12-09 16:10:00,5
2019-12-09 16:11:00,4
2019-12-09 16:12:00,4
2019-12-09 16:13:00,10
2019-12-09 16:14:00,4
2019-12-09 16:15:00,4
2019-12-09 16:16:00,4
2019-12-09 16:17:00,6
2019-12-09 16:18:00,4
2019-12-09 16:19:00,4
2019-12-09 16:20:00,5
2019-12-09 16:21:00,13
2019-12-09 16:22:00,4
2019-12-09 16:23:00,5
2019-12-09 16:24:00,14
2019-12-09 16:25:00,15
2019-12-09 16:26:00,4
2019-12-09 16:27:00,4
2019-12-09 16:28:00,5
2019-12-09 16:29:00,9
2019-12-09 16:30:00,8
2019-12-09 16:31:00,11
2019-12-09 16:32:00,4
2019-12-09 16:33:00,4
2019-12-09 16:34:00,14
2019-12-09 16:35:00,5
2019-12-09 16:36:00,3
2019-12-09 16:37:00,4
2019-12-09 16:38:00,4
2019-12-09 16:39:00,4
2019-12-09 16:40:00,4
2019-12-09 16:41:00,6
2019-12-09 16:42:00,4
2019-12-09 16:43:00,4
2019-12-09 16:44:00,4
2019-12-09 16:45:00,3
2019-12-09 16:46:00,5
2019-12-09 16:47:00,11
2019-12-09 16:48:00,4
2019-12-09 16:49:00,17
2019-12-09 16:50:00,5
2019-12-09 16:51:00,3
2019-12-09 16:52:00,15
2019-12-09 16:53:00,5
2019-12-09 16:54:00,5
2019-12-09 16:55:00,4
2019-12-09 16:56:00,4
2019-12-09 16:57:00,4
2019-12-09 16:58:00,4
2019-12-09 16:59:00,4
2019-12-09 17:00:00,5
2019-12-09 17:01:00,3
2019-12-09 17:02:00,4
2019-12-09 17:03:00,8
2019-12-09 17:04:00,25
2019-12-09 17:05:00,32
2019-12-09 17:06:00,28
2019-12-09 17:07:00,18
2019-12-09 17:08:00,16
2019-12-09 17:09:00,12
2019-12-09 17:10:00,15
2019-12-09 17:11:00,23
2019-12-09 17:12:00,9
2019-12-09 17:13:00,17
2019-12-09 17:14:00,15
2019-12-09 17:15:00,20
2019-12-09 17:16:00,24
2019-12-09 17:17:00,27
2019-12-09 17:18:00,25
2019-12-09 17:19:00,17
2019-12-09 17:20:00,17
2019-12-09 17:21:00,35
2019-12-09 17:22:00,51
2019-12-09 17:23:00,46
2019-12-09 17:24:00,36
2019-12-09 17:25:00,50
2019-12-09 17:26:00,46
2019-12-09 17:27:00,47
2019-12-09 17:28:00,53
2019-12-09 17:29:00,56
2019-12-09 17:30:00,38
2019-12-09 17:31:00,39
2019-12-09 17:32:00,21
2019-12-09 17:33:00,21
2019-12-09 17:34:00,20
2019-12-09 17:35:00,20
2019-12-09 17:36:00,20
2019-12-09 17:37:00,34
2019-12-09 17:38:00,40
2019-12-09 17:39:00,38
2019-12-09 17:40:00,47
2019-12-09 17:41:00,42
2019-12-09 17:42:00,37
2019-12-09 17:43:00,15
2019-12-09 17:44:00,14
2019-12-09 17:45:00,21
2019-12-09 17:46:00,20
2019-12-09 17:47:00,26
2019-12-09 17:48:00,30
2019-12-09 17:49:00,31
2019-12-09 17:50:00,21
2019-12-09 17:51:00,32
2019-12-09 17:52:00,19
2019-12-09 17:53:00,30
2019-12-09 17:54:00,22
2019-12-09 17:55:00,24
2019-12-09 17:56:00,50
2019-12-09 17:57:00,44
2019-12-09 17:58:00,29
2019-12-09 17:59:00,19
2019-12-09 18:00:00,38
2019-12-09 18:01:00,46
2019-12-09 18:02:00,57
2019-12-09 18:03:00,50
2019-12-09 18:04:00,41
2019-12-09 18:05:00,38
2019-12-09 18:06:00,38
2019-12-09 18:07:00,45
2019-12-09 18:08:00,19
2019-12-09 18:09:00,52
2019-12-09 18:10:00,75
2019-12-09 18:11:00,83
2019-12-09 18:12:00,69
2019-12-09 18:13:00,53
2019-12-09 18:14:00,19
2019-12-09 18:15:00,27
2019-12-09 18:16:00,60
2019-12-09 18:17:00,44
2019-12-09 18:18:00,44
2019-12-09 18:19:00,56
2019-12-09 18:20:00,32
2019-12-09 18:21:00,16
2019-12-09 18:22:00,20
2019-12-09 18:23:00,37
2019-12-09 18:24:00,39
2019-12-09 18:25:00,34
2019-12-09 18:26:00,28
2019-12-09 18:27:00,32
2019-12-09 18:28:00,33
2019-12-09 18:29:00,23
2019-12-09 18:30:00,19
2019-12-09 18:31:00,29
2019-12-09 18:32:00,37
2019-12-09 18:33:00,15
2019-12-09 18:34:00,29
2019-12-09 18:35:00,48
2019-12-09 18:36:00,52
2019-12-09 18:37:00,30
2019-12-09 18:38:00,51
2019-12-09 18:39:00,32
2019-12-09 18:40:00,45
2019-12-09 18:41:00,34
2019-12-09 18:42:00,27
2019-12-09 18:43:00,42
2019-12-09 18:44:00,18
2019-12-09 18:45:00,47
2019-12-09 18:46:00,45
2019-12-09 18:47:00,36
2019-12-09 18:48:00,32
2019-12-09 18:49:00,41
2019-12-09 18:50:00,42
2019-12-09 18:51:00,38
2019-12-09 18:52:00,44
2019-12-09 18:53:00,58
2019-12-09 18:54:00,71
2019-12-09 18:55:00,69
2019-12-09 18:56:00,39
2019-12-09 18:57:00,36
2019-12-09 18:58:00,40
2019-12-09 18:59:00,59
2019-12-09 19:00:00,63
2019-12-09 19:01:00,73
2019-12-09 19:02:00,69
2019-12-09 19:03:00,57
2019-12-09 19:04:00,56
2019-12-09 19:05:00,56
2019-12-09 19:06:00,73
2019-12-09 19:07:00,60
2019-12-09 19:08:00,61
2019-12-09 19:09:00,44
2019-12-09 19:10:00,65
2019-12-09 19:11:00,16
2019-12-09 19:12:00,33
2019-12-09 19:13:00,52
2019-12-09 19:14:00,24
2019-12-09 19:15:00,25
2019-12-09 19:16:00,24
2019-12-09 19:17:00,63
2019-12-09 19:18:00,47
2019-12-09 19:19:00,36
2019-12-09 19:20:00,56
2019-12-09 19:21:00,66
2019-12-09 19:22:00,64
2019-12-09 19:23:00,45
2019-12-09 19:24:00,54
2019-12-09 19:25:00,26
2019-12-09 19:26:00,51
2019-12-09 19:27:00,49
2019-12-09 19:28:00,35
2019-12-09 19:29:00,32
2019-12-09 19:30:00,29
2019-12-09 19:31:00,45
2019-12-09 19:32:00,52
2019-12-09 19:33:00,29
2019-12-09 19:34:00,31
2019-12-09 19:35:00,53
2019-12-09 19:36:00,39
2019-12-09 19:37:00,37
2019-12-09 19:38:00,46
2019-12-09 19:39:00,13
2019-12-09 19:40:00,17
2019-12-09 19:41:00,34
2019-12-09 19:42:00,37
2019-12-09 19:43:00,42
2019-12-09 19:44:00,27
2019-12-09 19:45:00,53
2019-12-09 19:46:00,37
2019-12-09 19:47:00,65
2019-12-09 19:48:00,54
2019-12-09 19:49:00,34
2019-12-09 19:50:00,32
2019-12-09 19:51:00,22
2019-12-09 19:52:00,59
2019-12-09 19:53:00,50
2019-12-09 19:54:00,35
2019-12-09 19:55:00,49
2019-12-09 19:56:00,33
2019-12-09 19:57:00,43
2019-12-09 19:58:00,75
2019-12-09 19:59:00,69
2019-12-09 20:00:00,66
2019-12-09 20:01:00,60
2019-12-09 20:02:00,72
2019-12-09 20:03:00,35
2019-12-09 20:04:00,35
2019-12-09 20:05:00,49
2019-12-09 20:06:00,37
2019-12-09 20:07:00,46
2019-12-09 20:08:00,56
2019-12-09 20:09:00,33
2019-12-09 20:10:00,36
2019-12-09 20:11:00,44
2019-12-09 20:12:00,31
2019-12-09 20:13:00,42
2019-12-09 20:14:00,33
2019-12-09 20:15:00,53
2019-12-09 20:16:00,45
2019-12-09 20:17:00,36
2019-12-09 20:18:00,53
2019-12-09 20:19:00,34
2019-12-09 20:20:00,74
2019-12-09 20:21:00,54
2019-12-09 20:22:00,46
2019-12-09 20:23:00,45
2019-12-09 20:24:00,42
2019-12-09 20:25:00,50
2019-12-09 20:26:00,50
2019-12-09 20:27:00,62
2019-12-09 20:28:00,60
2019-12-09 20:29:00,60
2019-12-09 20:30:00,60
2019-12-09 20:31:00,56
2019-12-09 20:32:00,47
2019-12-09 20:33:00,41
2019-12-09 20:34:00,36
2019-12-09 20:35:00,49
2019-12-09 20:36:00,78
2019-12-09 20:37:00,77
2019-12-09 20:38:00,55
2019-12-09 20:39:00,49
2019-12-09 20:40:00,48
2019-12-09 20:41:00,34
2019-12-09 20:42:00,23
2019-12-09 20:43:00,28
2019-12-09 20:44:00,51
2019-12-09 20:45:00,29
2019-12-09 20:46:00,55
2019-12-09 20:47:00,54
2019-12-09 20:48:00,77
2019-12-09 20:49:00,37
2019-12-09 20:50:00,78
2019-12-09 20:51:00,56
2019-12-09 20:52:00,44
2019-12-09 20:53:00,44
2019-12-09 20:54:00,74
2019-12-09 20:55:00,89
2019-12-09 20:56:00,71
2019-12-09 20:57:00,78
2019-12-09 20:58:00,77
2019-12-09 20:59:00,103
2019-12-09 21:00:00,119
2019-12-09 21:01:00,108
2019-12-09 21:02:00,73
2019-12-09 21:03:00,81
2019-12-09 21:04:00,51
2019-12-09 21:05:00,40
2019-12-09 21:06:00,72
2019-12-09 21:07:00,36
2019-12-09 21:08:00,52
2019-12-09 21:09:00,82
2019-12-09 21:10:00,80
2019-12-09 21:11:00,81
2019-12-09 21:12:00,65
2019-12-09 21:13:00,55
2019-12-09 21:14:00,38
2019-12-09 21:15:00,45
2019-12-09 21:16:00,51
2019-12-09 21:17:00,44
2019-12-09 21:18:00,42
2019-12-09 21:19:00,54
2019-12-09 21:20:00,37
2019-12-09 21:21:00,48
2019-12-09 21:22:00,43
2019-12-09 21:23:00,56
2019-12-09 21:24:00,41
2019-12-09 21:25:00,43
2019-12-09 21:26:00,48
2019-12-09 21:27:00,50
2019-12-09 21:28:00,80
2019-12-09 21:29:00,71
2019-12-09 21:30:00,60
2019-12-09 21:31:00,39
2019-12-09 21:32:00,42
2019-12-09 21:33:00,69
2019-12-09 21:34:00,72
2019-12-09 21:35:00,41
2019-12-09 21:36:00,42
2019-12-09 21:37:00,54
2019-12-09 21:38:00,34
2019-12-09 21:39:00,48
2019-12-09 21:40:00,38
2019-12-09 21:41:00,89
2019-12-09 21:42:00,119
2019-12-09 21:43:00,101
2019-12-09 21:44:00,96
2019-12-09 21:45:00,38
2019-12-09 21:46:00,26
2019-12-09 21:47:00,47
2019-12-09 21:48:00,90
2019-12-09 21:49:00,95
2019-12-09 21:50:00,74
2019-12-09 21:51:00,66
2019-12-09 21:52:00,40
2019-12-09 21:53:00,18
2019-12-09 21:54:00,36
2019-12-09 21:55:00,84
2019-12-09 21:56:00,65
2019-12-09 21:57:00,74
2019-12-09 21:58:00,52
2019-12-09 21:59:00,65
2019-12-09 22:00:00,75
2019-12-09 22:01:00,51
2019-12-09 22:02:00,57
2019-12-09 22:03:00,47
2019-12-09 22:04:00,60
2019-12-09 22:05:00,68
2019-12-09 22:06:00,38
2019-12-09 22:07:00,55
2019-12-09 22:08:00,81
2019-12-09 22:09:00,36
2019-12-09 22:10:00,102
2019-12-09 22:11:00,78
2019-12-09 22:12:00,63
2019-12-09 22:13:00,58
2019-12-09 22:14:00,60
2019-12-09 22:15:00,84
2019-12-09 22:16:00,40
2019-12-09 22:17:00,42
2019-12-09 22:18:00,61
2019-12-09 22:19:00,59
2019-12-09 22:20:00,31
2019-12-09 22:21:00,63
2019-12-09 22:22:00,74
2019-12-09 22:23:00,66
2019-12-09 22:24:00,59
2019-12-09 22:25:00,106
2019-12-09 22:26:00,88
2019-12-09 22:27:00,68
2019-12-09 22:28:00,65
2019-12-09 22:29:00,92
2019-12-09 22:30:00,90
2019-12-09 22:31:00,84
2019-12-09 22:32:00,71
2019-12-09 22:33:00,73
2019-12-09 22:34:00,127
2019-12-09 22:35:00,65
2019-12-09 22:36:00,83
2019-12-09 22:37:00,115
2019-12-09 22:38:00,128
2019-12-09 22:39:00,117
2019-12-09 22:40:00,116
2019-12-09 22:41:00,105
2019-12-09 22:42:00,125
2019-12-09 22:43:00,61
2019-12-09 22:44:00,89
2019-12-09 22:45:00,116
2019-12-09 22:46:00,57
2019-12-09 22:47:00,36
2019-12-09 22:48:00,51
2019-12-09 22:49:00,120
2019-12-09 22:50:00,108
2019-12-09 22:51:00,92
2019-12-09 22:52:00,124
2019-12-09 22:53:00,108
2019-12-09 22:54:00,130
2019-12-09 22:55:00,100
2019-12-09 22:56:00,85
2019-12-09 22:57:00,92
2019-12-09 22:58:00,125
2019-12-09 22:59:00,91
2019-12-09 23:00:00,83
2019-12-09 23:01:00,92
2019-12-09 23:02:00,106
2019-12-09 23:03:00,109
2019-12-09 23:04:00,65
2019-12-09 23:05:00,81
2019-12-09 23:06:00,100
2019-12-09 23:07:00,119
2019-12-09 23:08:00,67
2019-12-09 23:09:00,82
2019-12-09 23:10:00,105
2019-12-09 23:11:00,88
2019-12-09 23:12:00,95
2019-12-09 23:13:00,97
2019-12-09 23:14:00,95
2019-12-09 23:15:00,78
2019-12-09 23:16:00,61
2019-12-09 23:17:00,93
2019-12-09 23:18:00,43
2019-12-09 23:19:00,44
2019-12-09 23:20:00,26
2019-12-09 23:21:00,23
2019-12-09 23:22:00,48
2019-12-09 23:23:00,49
2019-12-09 23:24:00,40
2019-12-09 23:25:00,48
2019-12-09 23:26:00,35
2019-12-09 23:27:00,58
2019-12-09 23:28:00,70
2019-12-09 23:29:00,78
2019-12-09 23:30:00,72
2019-12-09 23:31:00,71
2019-12-09 23:32:00,113
2019-12-09 23:33:00,59
2019-12-09 23:34:00,53
2019-12-09 23:35:00,50
2019-12-09 23:36:00,32
2019-12-09 23:37:00,62
2019-12-09 23:38:00,60
2019-12-09 23:39:00,39
2019-12-09 23:40:00,40
2019-12-09 23:41:00,54
2019-12-09 23:42:00,36
2019-12-09 23:43:00,45
2019-12-09 23:44:00,44
2019-12-09 23:45:00,63
2019-12-09 23:46:00,48
2019-12-09 23:47:00,49
2019-12-09 23:48:00,52
2019-12-09 23:49:00,39
2019-12-09 23:50:00,62
2019-12-09 23:51:00,65
2019-12-09 23:52:00,43
2019-12-09 23:53:00,45
2019-12-09 23:54:00,39
2019-12-09 23:55:00,61
2019-12-09 23:56:00,66
2019-12-09 23:57:00,69
2019-12-09 23:58:00,73
2019-12-09 23:59:00,78
