1,"SELECT TOP # spectroFlux_r, spectroFlux_u, spectroFlux_g, spectroFlux_i, spectroFlux_z, z FROM SpecObjAll, PhotoObjAll WHERE class = qso"
2019-12-09 23:53:00,1
