65,select * from galSpecLine where specObjId=#
2019-12-09 00:09:00,1
2019-12-09 00:23:00,1
2019-12-09 00:47:00,1
2019-12-09 00:50:00,1
2019-12-09 00:52:00,1
2019-12-09 00:55:00,1
2019-12-09 01:02:00,1
2019-12-09 01:03:00,1
2019-12-09 01:04:00,1
2019-12-09 01:52:00,1
2019-12-09 01:55:00,1
2019-12-09 01:58:00,3
2019-12-09 02:13:00,1
2019-12-09 02:45:00,2
2019-12-09 03:20:00,1
2019-12-09 03:40:00,1
2019-12-09 03:44:00,1
2019-12-09 06:00:00,2
2019-12-09 06:02:00,1
2019-12-09 06:34:00,1
2019-12-09 06:52:00,1
2019-12-09 07:06:00,1
2019-12-09 07:57:00,1
2019-12-09 08:02:00,2
2019-12-09 08:15:00,1
2019-12-09 08:19:00,1
2019-12-09 08:27:00,1
2019-12-09 08:44:00,1
2019-12-09 08:54:00,1
2019-12-09 09:32:00,1
2019-12-09 09:52:00,2
2019-12-09 09:53:00,1
2019-12-09 09:58:00,1
2019-12-09 10:50:00,2
2019-12-09 10:53:00,1
2019-12-09 11:35:00,1
2019-12-09 13:33:00,1
2019-12-09 14:59:00,1
2019-12-09 15:07:00,1
2019-12-09 15:19:00,1
2019-12-09 15:25:00,1
2019-12-09 15:45:00,1
2019-12-09 15:46:00,1
2019-12-09 16:51:00,1
2019-12-09 16:57:00,1
2019-12-09 17:32:00,1
2019-12-09 18:33:00,1
2019-12-09 18:59:00,1
2019-12-09 19:02:00,1
2019-12-09 19:03:00,1
2019-12-09 19:27:00,1
2019-12-09 19:42:00,1
2019-12-09 19:46:00,1
2019-12-09 19:55:00,1
2019-12-09 21:45:00,1
2019-12-09 21:46:00,1
2019-12-09 22:06:00,1
2019-12-09 23:58:00,1
