44,"SELECT TOP #  p.run, p.rerun, p.camcol, p.field  FROM PhotoObjDR7 AS p  WHERE p.dr7objid=#"
2019-12-09 01:03:00,1
2019-12-09 01:18:00,2
2019-12-09 01:21:00,1
2019-12-09 01:22:00,2
2019-12-09 01:25:00,1
2019-12-09 01:26:00,2
2019-12-09 01:27:00,2
2019-12-09 01:28:00,1
2019-12-09 02:03:00,1
2019-12-09 02:04:00,3
2019-12-09 02:05:00,1
2019-12-09 02:07:00,1
2019-12-09 02:08:00,1
2019-12-09 02:10:00,1
2019-12-09 02:12:00,1
2019-12-09 02:17:00,1
2019-12-09 02:24:00,2
2019-12-09 02:36:00,1
2019-12-09 02:37:00,1
2019-12-09 02:57:00,1
2019-12-09 02:59:00,1
2019-12-09 03:01:00,2
2019-12-09 03:02:00,1
2019-12-09 03:17:00,1
2019-12-09 03:27:00,1
2019-12-09 07:41:00,2
2019-12-09 07:43:00,1
2019-12-09 12:52:00,1
2019-12-09 12:53:00,1
2019-12-09 14:17:00,1
2019-12-09 17:45:00,1
2019-12-09 18:46:00,1
2019-12-09 19:25:00,1
2019-12-09 19:26:00,1
2019-12-09 20:31:00,1
