8,"SELECT TOP # p.objid,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-12-09 07:43:00,1
2019-12-09 08:33:00,1
2019-12-09 09:00:00,1
2019-12-09 11:35:00,1
2019-12-09 11:36:00,3
2019-12-09 11:37:00,1
