18,select top #  objTypeName
2019-12-09 07:08:00,4
2019-12-09 07:10:00,4
2019-12-09 07:11:00,3
2019-12-09 07:39:00,1
2019-12-09 07:40:00,3
2019-12-09 07:41:00,3
