84,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-12-09 01:13:00,1
2019-12-09 01:40:00,1
2019-12-09 05:03:00,1
2019-12-09 05:13:00,1
2019-12-09 05:16:00,1
2019-12-09 05:22:00,1
2019-12-09 05:24:00,1
2019-12-09 05:26:00,1
2019-12-09 05:27:00,1
2019-12-09 05:28:00,1
2019-12-09 05:29:00,1
2019-12-09 05:31:00,1
2019-12-09 05:57:00,1
2019-12-09 07:43:00,1
2019-12-09 08:33:00,1
2019-12-09 08:59:00,1
2019-12-09 11:35:00,1
2019-12-09 11:36:00,1
2019-12-09 11:42:00,1
2019-12-09 11:43:00,2
2019-12-09 11:45:00,1
2019-12-09 11:46:00,1
2019-12-09 11:55:00,1
2019-12-09 12:14:00,1
2019-12-09 12:15:00,1
2019-12-09 12:16:00,1
2019-12-09 12:17:00,1
2019-12-09 12:18:00,2
2019-12-09 12:19:00,3
2019-12-09 12:21:00,1
2019-12-09 12:22:00,1
2019-12-09 12:25:00,3
2019-12-09 12:26:00,1
2019-12-09 12:27:00,1
2019-12-09 13:17:00,1
2019-12-09 13:22:00,1
2019-12-09 14:11:00,1
2019-12-09 14:44:00,1
2019-12-09 14:57:00,1
2019-12-09 15:28:00,1
2019-12-09 15:37:00,1
2019-12-09 15:46:00,1
2019-12-09 16:03:00,1
2019-12-09 16:04:00,1
2019-12-09 16:06:00,1
2019-12-09 16:07:00,2
2019-12-09 16:09:00,3
2019-12-09 16:10:00,1
2019-12-09 16:11:00,1
2019-12-09 16:12:00,2
2019-12-09 16:13:00,1
2019-12-09 16:14:00,1
2019-12-09 16:15:00,2
2019-12-09 16:16:00,2
2019-12-09 16:17:00,2
2019-12-09 18:34:00,1
2019-12-09 18:37:00,1
2019-12-09 21:32:00,1
2019-12-09 21:36:00,1
2019-12-09 21:57:00,1
2019-12-09 22:00:00,1
2019-12-09 22:01:00,2
2019-12-09 22:03:00,2
2019-12-09 22:07:00,2
2019-12-09 22:14:00,1
2019-12-09 22:15:00,1
2019-12-09 22:31:00,1
2019-12-09 23:03:00,1
