2,"SELECT sp.ra,sp.dec,sp.z,sp.psfmag_u,sp.psfmag_g,sp.psfmag_r,sp.psfmag_i,sp.psfmag_z,st.MJD,sp.mjd,st.PLATE,sp.plate,st.FIBERID,sp.fiberid,st.XID,st.sub class"
2019-12-09 08:31:00,2
