1,"SELECT sp.ra,sp.dec,sp.z,sp.ra,sp.dec,sp.psfmag_u,sp.psfmag_g,sp.psfmag_r,sp.psfmag_i,sp.psfmag_z,st.MJD,sp.mjd,st.PLATE,sp.plate,st.FIBERID,sp.fiberid FROM SpecPhoto AS sp  INNER JOIN MyDB:webuser.spiders_stars AS st ON sp.plate = st.PLATE AND sp.mjd = st.MJD AND sp.fiberid = st.FIBERID"
2019-12-09 08:19:00,1
