46,select * from PhotoZ where objId=#
2019-12-09 03:09:00,1
2019-12-09 03:39:00,1
2019-12-09 03:57:00,1
2019-12-09 04:44:00,1
2019-12-09 05:01:00,2
2019-12-09 05:03:00,1
2019-12-09 05:58:00,1
2019-12-09 06:07:00,1
2019-12-09 06:24:00,1
2019-12-09 06:26:00,1
2019-12-09 06:40:00,1
2019-12-09 06:56:00,1
2019-12-09 07:33:00,1
2019-12-09 07:44:00,1
2019-12-09 07:46:00,1
2019-12-09 07:50:00,1
2019-12-09 08:00:00,1
2019-12-09 08:04:00,1
2019-12-09 08:07:00,1
2019-12-09 08:08:00,1
2019-12-09 08:12:00,1
2019-12-09 08:48:00,1
2019-12-09 08:55:00,1
2019-12-09 09:02:00,1
2019-12-09 09:07:00,2
2019-12-09 09:16:00,1
2019-12-09 09:34:00,1
2019-12-09 10:23:00,1
2019-12-09 11:16:00,1
2019-12-09 11:51:00,1
2019-12-09 12:58:00,1
2019-12-09 13:02:00,1
2019-12-09 13:29:00,1
2019-12-09 15:03:00,1
2019-12-09 15:15:00,1
2019-12-09 15:49:00,1
2019-12-09 16:05:00,1
2019-12-09 16:27:00,1
2019-12-09 19:52:00,1
2019-12-09 19:55:00,1
2019-12-09 20:35:00,1
2019-12-09 21:51:00,1
2019-12-09 22:08:00,1
2019-12-09 23:25:00,1
