34,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-12-09 00:13:00,1
2019-12-09 00:39:00,1
2019-12-09 00:42:00,1
2019-12-09 02:27:00,1
2019-12-09 05:18:00,1
2019-12-09 15:34:00,1
2019-12-09 17:08:00,3
2019-12-09 17:09:00,3
2019-12-09 17:10:00,3
2019-12-09 17:11:00,3
2019-12-09 17:12:00,3
2019-12-09 17:13:00,3
2019-12-09 17:14:00,3
2019-12-09 17:15:00,2
2019-12-09 17:16:00,3
2019-12-09 18:53:00,1
2019-12-09 19:05:00,1
