1,"SELECT DISTINCT p.ra, p.dec, p.psfMag_g, p.psfMag_r, p.psfMag_i, p.type, p.objid FROM PhotoObjAll AS p WHERE (p.run=# AND p.camcol=# AND p.field=# AND p.rerun=#)"
2019-12-09 02:54:00,1
