80,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-06-13 06:45:00,1
2019-06-13 07:26:00,9
2019-06-13 07:45:00,1
2019-06-13 08:44:00,1
2019-06-13 09:12:00,9
2019-06-13 09:44:00,1
2019-06-13 11:45:00,1
2019-06-13 12:45:00,1
2019-06-13 13:26:00,5
2019-06-13 13:27:00,13
2019-06-13 13:46:00,1
2019-06-13 14:37:00,1
2019-06-13 14:44:00,1
2019-06-13 14:45:00,1
2019-06-13 14:51:00,1
2019-06-13 15:01:00,1
2019-06-13 15:32:00,9
2019-06-13 15:34:00,1
2019-06-13 15:45:00,1
2019-06-13 16:04:00,1
2019-06-13 16:11:00,1
2019-06-13 16:19:00,1
2019-06-13 16:25:00,1
2019-06-13 16:30:00,1
2019-06-13 16:36:00,1
2019-06-13 16:45:00,1
2019-06-13 16:47:00,1
2019-06-13 16:57:00,1
2019-06-13 17:46:00,1
2019-06-13 18:19:00,9
2019-06-13 18:46:00,1
2019-06-13 19:46:00,1
