110,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-06-13 00:17:00,1
2019-06-13 00:22:00,1
2019-06-13 00:23:00,2
2019-06-13 00:27:00,2
2019-06-13 00:30:00,1
2019-06-13 00:33:00,1
2019-06-13 00:35:00,1
2019-06-13 00:52:00,2
2019-06-13 00:53:00,1
2019-06-13 00:54:00,1
2019-06-13 01:12:00,1
2019-06-13 01:16:00,1
2019-06-13 01:18:00,1
2019-06-13 01:19:00,1
2019-06-13 01:20:00,1
2019-06-13 01:21:00,1
2019-06-13 01:22:00,1
2019-06-13 01:23:00,1
2019-06-13 01:25:00,1
2019-06-13 01:27:00,1
2019-06-13 01:29:00,1
2019-06-13 01:31:00,1
2019-06-13 01:33:00,1
2019-06-13 01:35:00,1
2019-06-13 01:37:00,1
2019-06-13 01:38:00,1
2019-06-13 01:41:00,1
2019-06-13 01:55:00,1
2019-06-13 02:20:00,1
2019-06-13 02:22:00,1
2019-06-13 02:28:00,1
2019-06-13 04:28:00,1
2019-06-13 04:57:00,1
2019-06-13 05:30:00,1
2019-06-13 06:04:00,1
2019-06-13 06:29:00,1
2019-06-13 06:55:00,1
2019-06-13 07:03:00,1
2019-06-13 07:32:00,1
2019-06-13 07:52:00,1
2019-06-13 08:15:00,1
2019-06-13 10:50:00,1
2019-06-13 11:11:00,2
2019-06-13 11:12:00,1
2019-06-13 11:17:00,2
2019-06-13 11:19:00,1
2019-06-13 11:23:00,1
2019-06-13 11:44:00,1
2019-06-13 11:48:00,1
2019-06-13 12:20:00,1
2019-06-13 13:10:00,1
2019-06-13 13:26:00,1
2019-06-13 13:47:00,1
2019-06-13 13:59:00,2
2019-06-13 14:06:00,1
2019-06-13 14:19:00,1
2019-06-13 14:39:00,1
2019-06-13 14:51:00,1
2019-06-13 15:23:00,2
2019-06-13 15:24:00,1
2019-06-13 15:28:00,1
2019-06-13 15:30:00,1
2019-06-13 15:32:00,1
2019-06-13 15:33:00,1
2019-06-13 15:38:00,1
2019-06-13 15:46:00,1
2019-06-13 16:19:00,1
2019-06-13 16:26:00,1
2019-06-13 16:38:00,1
2019-06-13 17:17:00,1
2019-06-13 17:34:00,1
2019-06-13 17:41:00,1
2019-06-13 17:44:00,1
2019-06-13 17:54:00,1
2019-06-13 17:55:00,1
2019-06-13 18:08:00,2
2019-06-13 18:18:00,2
2019-06-13 18:26:00,1
2019-06-13 18:28:00,1
2019-06-13 18:29:00,1
2019-06-13 18:30:00,1
2019-06-13 18:32:00,1
2019-06-13 18:33:00,1
2019-06-13 19:33:00,1
2019-06-13 20:02:00,1
2019-06-13 20:21:00,1
2019-06-13 20:33:00,1
2019-06-13 20:48:00,1
2019-06-13 20:50:00,1
2019-06-13 20:57:00,1
2019-06-13 21:06:00,1
2019-06-13 21:25:00,1
2019-06-13 21:43:00,1
2019-06-13 22:30:00,1
2019-06-13 22:38:00,1
2019-06-13 23:01:00,1
2019-06-13 23:04:00,1
2019-06-13 23:05:00,1
2019-06-13 23:10:00,1
2019-06-13 23:18:00,1
2019-06-13 23:59:00,1
