64,"SELECT TOP # rerun, camcol, field FROM PhotoObj WHERE ra BETWEEN # and # AND dec BETWEEN # and #"
2019-06-13 04:15:00,1
2019-06-13 04:35:00,1
2019-06-13 04:36:00,1
2019-06-13 04:45:00,1
2019-06-13 05:00:00,1
2019-06-13 06:25:00,1
2019-06-13 07:30:00,1
2019-06-13 07:31:00,1
2019-06-13 07:35:00,1
2019-06-13 07:40:00,1
2019-06-13 08:10:00,1
2019-06-13 08:30:00,1
2019-06-13 08:31:00,1
2019-06-13 08:35:00,1
2019-06-13 08:41:00,1
2019-06-13 09:00:00,1
2019-06-13 09:21:00,1
2019-06-13 09:26:00,1
2019-06-13 09:31:00,1
2019-06-13 09:40:00,1
2019-06-13 09:41:00,1
2019-06-13 09:42:00,1
2019-06-13 09:45:00,1
2019-06-13 09:50:00,1
2019-06-13 10:01:00,1
2019-06-13 10:20:00,1
2019-06-13 10:21:00,1
2019-06-13 10:45:00,6
2019-06-13 11:05:00,18
2019-06-13 11:30:00,3
2019-06-13 12:05:00,2
2019-06-13 13:30:00,1
2019-06-13 15:30:00,1
2019-06-13 16:05:00,1
2019-06-13 18:30:00,1
2019-06-13 20:35:00,2
2019-06-13 21:30:00,2
