65,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-06-13 05:22:00,1
2019-06-13 07:32:00,5
2019-06-13 07:44:00,2
2019-06-13 09:04:00,1
2019-06-13 09:15:00,1
2019-06-13 09:17:00,1
2019-06-13 09:28:00,1
2019-06-13 11:20:00,1
2019-06-13 11:21:00,2
2019-06-13 11:42:00,1
2019-06-13 11:44:00,1
2019-06-13 11:45:00,1
2019-06-13 12:06:00,1
2019-06-13 12:08:00,2
2019-06-13 12:13:00,5
2019-06-13 12:15:00,1
2019-06-13 13:52:00,1
2019-06-13 13:54:00,1
2019-06-13 13:55:00,1
2019-06-13 14:01:00,1
2019-06-13 14:30:00,1
2019-06-13 14:45:00,1
2019-06-13 15:01:00,1
2019-06-13 15:08:00,1
2019-06-13 15:27:00,1
2019-06-13 15:28:00,1
2019-06-13 16:46:00,1
2019-06-13 18:16:00,1
2019-06-13 18:27:00,1
2019-06-13 18:36:00,2
2019-06-13 18:39:00,1
2019-06-13 18:40:00,1
2019-06-13 18:43:00,2
2019-06-13 19:18:00,1
2019-06-13 19:19:00,1
2019-06-13 19:20:00,1
2019-06-13 19:27:00,1
2019-06-13 19:41:00,1
2019-06-13 19:42:00,2
2019-06-13 19:45:00,1
2019-06-13 19:46:00,1
2019-06-13 19:47:00,1
2019-06-13 19:55:00,1
2019-06-13 20:15:00,1
2019-06-13 20:24:00,1
2019-06-13 20:25:00,1
2019-06-13 20:26:00,1
2019-06-13 20:27:00,1
2019-06-13 20:28:00,1
2019-06-13 21:18:00,1
2019-06-13 21:19:00,1
