1,"SELECT       tm.*,   zoo.*    INTO mydb.TWOMASS_GalaxyZoo1 FROM TwoMassXSC AS tm JOIN zooVotes AS zoo ON tm.objID = zoo.objid"
2019-06-13 14:51:00,1
