3,"SELECT   TOP # mangaid, input_teff, input_logg, input_fe_h, input_alpha_m  FROM MaStar_goodstars  WHERE input_teff BETWEEN # AND #"
2019-06-13 07:35:00,1
2019-06-13 07:38:00,1
2019-06-13 07:41:00,1
