39,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-05-15 02:02:00,1
2019-05-15 06:06:00,4
2019-05-15 12:20:00,1
2019-05-15 13:07:00,1
2019-05-15 13:09:00,1
2019-05-15 13:11:00,1
2019-05-15 13:16:00,1
2019-05-15 13:21:00,1
2019-05-15 13:57:00,1
2019-05-15 13:58:00,1
2019-05-15 14:30:00,1
2019-05-15 14:31:00,1
2019-05-15 14:32:00,1
2019-05-15 14:33:00,1
2019-05-15 14:43:00,1
2019-05-15 15:45:00,1
2019-05-15 15:55:00,1
2019-05-15 16:05:00,1
2019-05-15 16:27:00,1
2019-05-15 16:29:00,1
2019-05-15 17:13:00,2
2019-05-15 17:19:00,1
2019-05-15 17:20:00,1
2019-05-15 17:35:00,2
2019-05-15 18:13:00,1
2019-05-15 18:14:00,1
2019-05-15 18:15:00,1
2019-05-15 18:21:00,1
2019-05-15 18:34:00,1
2019-05-15 20:59:00,1
2019-05-15 22:16:00,2
2019-05-15 22:19:00,2
