1,"SELECT p.ObjID, p.dered_g, p.dered_r, s.VelDisp INTO KIM_# FROM MyDB.listaKim m, PhotoObj p, SpecObj s WHERE m.SDSSOBJID = p.ObjID and p.specobjid = s.specobjid"
2019-05-15 06:39:00,1
