51,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-05-15 13:07:00,2
2019-05-15 13:41:00,2
2019-05-15 13:43:00,2
2019-05-15 13:44:00,2
2019-05-15 13:46:00,1
2019-05-15 13:50:00,1
2019-05-15 13:51:00,1
2019-05-15 15:19:00,2
2019-05-15 15:20:00,2
2019-05-15 15:22:00,2
2019-05-15 15:23:00,2
2019-05-15 15:24:00,2
2019-05-15 15:25:00,2
2019-05-15 15:26:00,2
2019-05-15 15:28:00,2
2019-05-15 15:31:00,2
2019-05-15 15:32:00,2
2019-05-15 15:33:00,2
2019-05-15 15:35:00,2
2019-05-15 15:42:00,2
2019-05-15 15:43:00,2
2019-05-15 15:44:00,2
2019-05-15 15:46:00,2
2019-05-15 15:52:00,2
2019-05-15 15:53:00,1
2019-05-15 15:54:00,1
2019-05-15 15:55:00,2
2019-05-15 15:56:00,2
