15,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-05-15 04:32:00,1
2019-05-15 12:14:00,1
2019-05-15 14:46:00,1
2019-05-15 15:47:00,1
2019-05-15 18:41:00,2
2019-05-15 18:48:00,1
2019-05-15 18:49:00,1
2019-05-15 18:54:00,1
2019-05-15 18:57:00,1
2019-05-15 19:00:00,1
2019-05-15 19:31:00,1
2019-05-15 20:10:00,1
2019-05-15 20:17:00,2
